timestamp,price,ema_fast,ema_slow,renko_count,renko_last_dir,signal,position,entry_price,pnl,total_pnl
2025-11-24 14:54:00,85953.52726644,,,1,up,,,,,0
2025-11-24 15:12:17,85894.38480309,,,1,up,,,,,0
2025-11-24 15:12:22,85861.9765497,,,1,up,,,,,0
2025-11-24 15:12:28,85879.93232944,,,1,up,,,,,0
2025-11-24 15:12:33,85913.09248599,,,2,up,,,,,0
2025-11-24 15:12:38,85926.6731047,,,2,up,,,,,0
2025-11-24 15:12:43,85922.23612733,,,2,up,,,,,0
2025-11-24 15:12:48,85933.87738714,,,2,up,,,,,0
2025-11-24 15:12:53,85925.92356357,,,2,up,,,,,0
2025-11-24 15:12:58,85923.33783676,85909.04824308,,2,up,,,,,0
2025-11-24 15:13:03,85917.87823446,85910.81424135601,,2,up,,,,,0
2025-11-24 15:13:08,85926.51883615,85913.95516031481,,2,up,,,,,0
2025-11-24 15:13:13,85950.28741355,85921.22161096186,,2,up,,,,,0
2025-11-24 15:13:19,85927.57927336,85922.49314344149,,2,up,,,,,0
2025-11-24 15:13:49,85929.35725917,85923.8659665872,,2,up,,,,,0
2025-11-24 15:13:54,85928.55750714,85924.80427469776,,2,up,,,,,0
2025-11-24 15:14:00,85939.16224162,85927.67586808221,,2,up,,,,,0
